STORE_ID,LATITUDE,LONGITUDE,DAYS_OPEN,ITEM_AVAILABILITY,ZONE,BOOKMARKS
11202,26.2726704,-81.69016283,7.0,74.0,FT. MYERS-NAPLES,
1115,42.4190463,-71.112265,7.0,200.0,BOSTON (MANCHESTER),
6621,38.1138845,-121.2847203,7.0,55.0,SACRAMNTO-STKTON-MODESTO,
15420,34.29846106,-118.4390363,7.0,72.0,LOS ANGELES,
10379,26.42604524,-81.43324243,7.0,56.0,FT. MYERS-NAPLES,
6419,33.527351,-117.717819,7.0,138.0,LOS ANGELES,
93,31.7553378,-106.4931378,7.0,21.0,EL PASO (LAS CRUCES),
480,42.2631149,-71.7998719,7.0,17.0,BOSTON (MANCHESTER),
1547,41.2316823,-77.0013095,7.0,18.0,WILKES BARRE-SCRANTON,
4917,42.3181167,-71.211237,7.0,16.0,BOSTON (MANCHESTER),
14860,33.34841515,-111.9786818,7.0,106.0,PHOENIX (PRESCOTT),
6541,36.8365456,-119.7522856,7.0,90.0,FRESNO-VISALIA,
10284,34.26417155,-118.5029916,7.0,122.0,LOS ANGELES,
258,34.0695983,-118.4020091,7.0,1351.0,LOS ANGELES,
1756,42.1139095,-70.8200782,7.0,38.0,BOSTON (MANCHESTER),
14648,36.5564748,-82.4837989,7.0,49.0,"TRI-CITIES, TN-VA",
10491,36.55862056,-82.57597688,7.0,49.0,"TRI-CITIES, TN-VA",
4243,36.2056128,-119.3673765,7.0,131.0,FRESNO-VISALIA,
7010,38.6869543,-121.3401349,7.0,67.0,SACRAMNTO-STKTON-MODESTO,
9671,42.1798285,-71.19045925,7.0,83.0,BOSTON (MANCHESTER),
12830,33.8029292,-117.9148183,7.0,71.0,LOS ANGELES,
6740,33.9159303,-118.2638999,7.0,107.0,LOS ANGELES,
7056,36.3580597,-119.6540526,7.0,125.0,FRESNO-VISALIA,
8726,33.61040611,-112.1763807,7.0,56.0,PHOENIX (PRESCOTT),
14111,36.1534448,-82.84929512,7.0,26.0,"TRI-CITIES, TN-VA",
8501,37.50687781,-120.8502068,7.0,83.0,SACRAMNTO-STKTON-MODESTO,
4201,33.686034,-116.198298,7.0,75.0,LOS ANGELES,
13350,38.5092786,-121.542973,7.0,70.0,SACRAMNTO-STKTON-MODESTO,
11195,35.82176188,-90.7050981,7.0,156.0,JONESBORO,
3172,33.9383662,-118.1315605,7.0,103.0,LOS ANGELES,
8148,33.30547768,-111.8748667,7.0,99.0,PHOENIX (PRESCOTT),
9429,42.238899,-70.983199,7.0,226.0,BOSTON (MANCHESTER),
12302,43.03119971,-71.07412486,7.0,62.0,BOSTON (MANCHESTER),
6427,33.6220172,-117.6587937,7.0,99.0,LOS ANGELES,
2447,34.1578646,-118.4917337,7.0,34.0,LOS ANGELES,
10302,33.79810209,-118.3070816,7.0,65.0,LOS ANGELES,
8989,33.45116966,-111.7714446,7.0,60.0,PHOENIX (PRESCOTT),
5065,33.8376489,-118.3850124,7.0,126.0,LOS ANGELES,
5621,33.584909,-117.2195664,7.0,184.0,LOS ANGELES,
6825,34.0333261,-118.4755385,7.0,117.0,LOS ANGELES,
13094,33.99476431,-117.0585299,7.0,74.0,LOS ANGELES,
10793,30.20591503,-93.21920802,7.0,1843.0,LAKE CHARLES,
13689,43.03959856,-71.1626897,7.0,24.0,BOSTON (MANCHESTER),
7028,36.8365568,-119.8783564,7.0,144.0,FRESNO-VISALIA,
13123,42.25630497,-71.79015237,7.0,90.0,BOSTON (MANCHESTER),
2973,36.341308,-82.376453,7.0,67.0,"TRI-CITIES, TN-VA",
6743,33.7387963,-117.9562944,7.0,163.0,LOS ANGELES,
7147,33.5251926,-111.9251413,7.0,52.0,PHOENIX (PRESCOTT),
7262,42.3519448,-71.0551625,7.0,22.0,BOSTON (MANCHESTER),
12341,36.48915,-82.506367,7.0,18.0,"TRI-CITIES, TN-VA",
7031,33.932741,-117.4232426,7.0,116.0,LOS ANGELES,
7602,38.0829466,-78.4739956,7.0,3374.0,CHARLOTTESVILLE,
5683,38.9928177,-80.2332532,7.0,26.0,CLARKSBURG-WESTON,
12291,42.27561083,-71.74416184,7.0,83.0,BOSTON (MANCHESTER),
6398,33.7466461,-117.9209641,7.0,114.0,LOS ANGELES,
13163,37.81153404,-121.2176604,7.0,81.0,SACRAMNTO-STKTON-MODESTO,
6802,33.7457535,-117.8679065,7.0,68.0,LOS ANGELES,
14116,34.140321,-118.370609,7.0,150.0,LOS ANGELES,
13331,38.69101988,-121.3836519,7.0,518.0,SACRAMNTO-STKTON-MODESTO,
13701,33.92298297,-118.0986632,7.0,224.0,LOS ANGELES,
2609,39.2726869,-80.3233126,7.0,58.0,CLARKSBURG-WESTON,
5819,36.7932051,-119.6827974,7.0,95.0,FRESNO-VISALIA,
4509,27.2983249,-80.305087,7.0,93.0,WEST PALM BEACH-FT. PIERCE,
13501,33.64095682,-117.1669411,7.0,197.0,LOS ANGELES,
3482,36.7343399,-120.059392,7.0,29.0,FRESNO-VISALIA,
13184,36.13699328,-120.360419,7.0,13.0,FRESNO-VISALIA,
9115,33.62821017,-117.7049235,7.0,1691.0,LOS ANGELES,
3941,26.6745064,-80.0614378,7.0,55.0,WEST PALM BEACH-FT. PIERCE,
11617,27.25932322,-80.28227436,7.0,60.0,WEST PALM BEACH-FT. PIERCE,
6741,33.6420709,-117.9199891,7.0,223.0,LOS ANGELES,
1710,42.5465948,-71.4709827,7.0,10.0,BOSTON (MANCHESTER),
1147,42.2675083,-71.1197752,7.0,1817.0,BOSTON (MANCHESTER),
1269,42.48178,-70.9362432,7.0,142.0,BOSTON (MANCHESTER),
4980,42.936747,-70.8372917,7.0,32.0,BOSTON (MANCHESTER),
6902,34.1606553,-118.1318798,7.0,94.0,LOS ANGELES,
6953,33.8448015,-117.7753599,7.0,91.0,LOS ANGELES,
8281,42.613099,-70.660699,7.0,74.0,BOSTON (MANCHESTER),
11655,33.39278662,-112.0985218,7.0,123.0,PHOENIX (PRESCOTT),
13887,26.46229954,-81.83030274,7.0,94.0,FT. MYERS-NAPLES,
14331,36.57583335,-119.6266158,7.0,357.0,FRESNO-VISALIA,
3124,36.9316207,-82.6364429,7.0,8.0,"TRI-CITIES, TN-VA",
7342,34.009847,-118.3081121,7.0,105.0,LOS ANGELES,
1672,42.5752954,-71.7488994,7.0,17.0,BOSTON (MANCHESTER),
11227,38.66042994,-121.3484744,7.0,51.0,SACRAMNTO-STKTON-MODESTO,
8808,42.49866265,-71.06828954,7.0,51.0,BOSTON (MANCHESTER),
9261,38.59489555,-121.3653614,7.0,31.0,SACRAMNTO-STKTON-MODESTO,
2107,33.6114091,-111.9965434,7.0,155.0,PHOENIX (PRESCOTT),
6659,33.5243366,-112.0658013,7.0,70.0,PHOENIX (PRESCOTT),
812,42.230739,-72.0251033,7.0,166.0,BOSTON (MANCHESTER),
6832,33.8190441,-116.4591407,7.0,109.0,LOS ANGELES,
7759,33.9721638,-118.2105377,7.0,1399.0,LOS ANGELES,
8896,33.78818269,-117.8188331,7.0,92.0,LOS ANGELES,
7933,33.16128399,-111.5640449,7.0,,PHOENIX (PRESCOTT),
15751,42.72749598,-77.86784959,7.0,6.0,"ROCHESTER, NY",
6535,38.5609727,-121.7319248,7.0,84.0,SACRAMNTO-STKTON-MODESTO,
12688,33.69978135,-116.2169892,7.0,107.0,LOS ANGELES,
15139,31.8415619,-102.3888266,7.0,72.0,ODESSA-MIDLAND,
3140,39.0419048,-121.0927134,7.0,39.0,SACRAMNTO-STKTON-MODESTO,
2752,38.4282932,-82.4535692,7.0,75.0,CHARLESTON-HUNTINGTON,
12280,26.49359604,-81.93441295,7.0,36.0,FT. MYERS-NAPLES,
446,33.6105378,-112.2383086,7.0,58.0,PHOENIX (PRESCOTT),
13383,42.0660872,-94.86665295,7.0,16.0,DES MOINES-AMES,
3137,38.5615551,-121.4444824,7.0,27.0,SACRAMNTO-STKTON-MODESTO,
11002,26.11465308,-81.75581404,7.0,33.0,FT. MYERS-NAPLES,
1550,41.3256265,-75.8100865,7.0,21.0,WILKES BARRE-SCRANTON,
1045,36.1961325,-119.3141852,7.0,131.0,FRESNO-VISALIA,
14682,42.35631924,-71.1895122,7.0,293.0,BOSTON (MANCHESTER),
10728,38.42292754,-121.3723185,7.0,111.0,SACRAMNTO-STKTON-MODESTO,
1579,34.6743582,-118.1471486,7.0,96.0,LOS ANGELES,
2772,27.67599,-80.3636496,7.0,20.0,WEST PALM BEACH-FT. PIERCE,
1543,40.7944357,-76.4221828,7.0,13.0,WILKES BARRE-SCRANTON,
6698,38.2590336,-122.0358822,7.0,2193.0,SACRAMNTO-STKTON-MODESTO,
2813,36.4161357,-82.327963,7.0,18.0,"TRI-CITIES, TN-VA",
1711,42.7736733,-71.1165358,7.0,59.0,BOSTON (MANCHESTER),
8329,38.33490592,-121.9692847,7.0,164.0,SACRAMNTO-STKTON-MODESTO,
761,41.7627967,-70.7206105,7.0,25.0,BOSTON (MANCHESTER),
11028,33.6743093,-111.9243931,7.0,87.0,PHOENIX (PRESCOTT),
10235,34.1217747,-117.3698757,7.0,1425.0,LOS ANGELES,
15868,43.15091587,-77.63409929,7.0,29.0,"ROCHESTER, NY",
1439,37.6692863,-121.0296364,7.0,106.0,SACRAMNTO-STKTON-MODESTO,
12764,33.6960576,-117.7419931,7.0,115.0,LOS ANGELES,
467,42.3504421,-71.2067216,7.0,32.0,BOSTON (MANCHESTER),
7046,37.8138485,-121.215147,7.0,81.0,SACRAMNTO-STKTON-MODESTO,
3927,43.1988511,-77.9423471,7.0,34.0,"ROCHESTER, NY",
5076,33.073035,-112.0427803,7.0,,PHOENIX (PRESCOTT),
292,33.5946806,-117.2454966,7.0,663.0,LOS ANGELES,
9449,33.684199,-112.203499,7.0,44.0,PHOENIX (PRESCOTT),
6957,34.2192063,-119.0531318,7.0,112.0,LOS ANGELES,
7359,42.0905477,-71.2700667,7.0,35.0,BOSTON (MANCHESTER),
7190,36.7375692,-119.6827652,7.0,135.0,FRESNO-VISALIA,
9525,42.16510164,-71.04377269,7.0,117.0,BOSTON (MANCHESTER),
10216,34.13211463,-117.6156157,7.0,104.0,LOS ANGELES,
1212,42.8067443,-70.8735895,7.0,42.0,BOSTON (MANCHESTER),
12502,38.55584121,-121.2436106,7.0,52.0,SACRAMNTO-STKTON-MODESTO,
11393,33.59491871,-112.3239014,7.0,315.0,PHOENIX (PRESCOTT),
11035,31.92241693,-106.4385062,7.0,125.0,EL PASO (LAS CRUCES),
4537,34.1073318,-117.8900215,7.0,142.0,LOS ANGELES,
2452,33.4942882,-112.0645146,7.0,70.0,PHOENIX (PRESCOTT),
10253,33.9164531,-117.2256189,7.0,176.0,LOS ANGELES,
1685,41.708258,-70.0238435,7.0,16.0,BOSTON (MANCHESTER),
12987,42.660168,-77.056484,7.0,15.0,"ROCHESTER, NY",
1599,33.2793027,-111.6855425,7.0,,PHOENIX (PRESCOTT),
2532,37.6542021,-120.9587133,7.0,128.0,SACRAMNTO-STKTON-MODESTO,
6571,38.712758,-120.8421331,7.0,47.0,SACRAMNTO-STKTON-MODESTO,
11551,33.82157209,-118.1846412,7.0,77.0,LOS ANGELES,
3825,26.881785,-80.104383,7.0,136.0,WEST PALM BEACH-FT. PIERCE,
10639,34.67548711,-118.1130307,7.0,156.0,LOS ANGELES,
12161,38.65810724,-121.1293035,7.0,110.0,SACRAMNTO-STKTON-MODESTO,
15786,42.87992616,-72.56077054,7.0,18.0,BOSTON (MANCHESTER),
14745,31.24169881,-89.81019766,7.0,11.0,HATTIESBURG-LAUREL,
824,41.5603213,-70.5987676,7.0,6.0,BOSTON (MANCHESTER),
12163,34.15156084,-118.0233305,7.0,52.0,LOS ANGELES,
13291,33.81718823,-117.9743889,7.0,188.0,LOS ANGELES,
7387,37.386381,-120.7367013,7.0,26.0,FRESNO-VISALIA,
440,42.3358897,-71.1489828,7.0,227.0,BOSTON (MANCHESTER),
6852,34.3808719,-118.5401271,7.0,635.0,LOS ANGELES,
104,31.7760375,-106.303313,5.0,218.0,EL PASO (LAS CRUCES),
12733,33.190184,-111.599957,7.0,,PHOENIX (PRESCOTT),
10952,31.76614027,-106.3195013,7.0,218.0,EL PASO (LAS CRUCES),
10764,33.78895955,-118.0278247,7.0,28.0,LOS ANGELES,
12249,42.84482397,-71.36208137,7.0,67.0,BOSTON (MANCHESTER),
14446,34.04759083,-118.2089629,7.0,88.0,LOS ANGELES,
274,42.4850974,-71.2087651,6.0,651.0,BOSTON (MANCHESTER),
6925,34.1356295,-117.5557299,7.0,104.0,LOS ANGELES,
8821,33.30479598,-111.9279773,7.0,86.0,PHOENIX (PRESCOTT),
3312,42.8421892,-70.8600265,7.0,119.0,BOSTON (MANCHESTER),
6712,33.8656796,-118.394941,7.0,527.0,LOS ANGELES,
10228,38.42416197,-121.4186127,7.0,125.0,SACRAMNTO-STKTON-MODESTO,
8121,33.52428817,-112.2048757,7.0,61.0,PHOENIX (PRESCOTT),
6371,35.1018243,-114.5955406,7.0,42.0,PHOENIX (PRESCOTT),
9486,26.13904686,-81.76569272,7.0,59.0,FT. MYERS-NAPLES,
12458,42.09340832,-70.71804816,7.0,59.0,BOSTON (MANCHESTER),
6797,33.9296697,-118.3272973,7.0,71.0,LOS ANGELES,
9232,38.52528441,-121.4958806,7.0,75.0,SACRAMNTO-STKTON-MODESTO,
14466,42.58532017,-71.77876075,7.0,93.0,BOSTON (MANCHESTER),
9221,42.22242653,-70.80550203,7.0,69.0,BOSTON (MANCHESTER),
1047,42.5774649,-70.8894279,7.0,87.0,BOSTON (MANCHESTER),
15905,43.21117161,-77.70717111,7.0,68.0,"ROCHESTER, NY",
3972,26.5639609,-81.8709796,7.0,5451.0,FT. MYERS-NAPLES,
13023,33.94613003,-118.2159461,7.0,161.0,LOS ANGELES,
10667,33.36496396,-111.7915897,7.0,96.0,PHOENIX (PRESCOTT),
5794,33.7405517,-111.9789841,7.0,246.0,PHOENIX (PRESCOTT),
11253,34.138536,-118.215287,7.0,83.0,LOS ANGELES,
15095,31.78404455,-106.425076,7.0,17.0,EL PASO (LAS CRUCES),
822,43.1238494,-77.5609233,7.0,42.0,"ROCHESTER, NY",
3392,41.6512592,-70.2414836,7.0,21.0,BOSTON (MANCHESTER),
410,42.2755934,-71.7453967,7.0,83.0,BOSTON (MANCHESTER),
7993,33.4944866,-112.1694823,7.0,26.0,PHOENIX (PRESCOTT),
10387,34.03640246,-117.9493973,7.0,165.0,LOS ANGELES,
2594,26.753621,-80.9409474,7.0,31.0,FT. MYERS-NAPLES,
3942,26.8439306,-80.0712158,7.0,105.0,WEST PALM BEACH-FT. PIERCE,
11134,33.9043249,-118.1417862,7.0,215.0,LOS ANGELES,
1111,42.0997511,-71.0671872,7.0,214.0,BOSTON (MANCHESTER),
6954,38.0812111,-122.1927856,7.0,415.0,SACRAMNTO-STKTON-MODESTO,
14460,37.93853184,-121.2428267,7.0,30.0,SACRAMNTO-STKTON-MODESTO,
15771,33.03394846,-80.06037613,7.0,131.0,"CHARLESTON, SC",
7080,38.6685909,-121.1563997,7.0,110.0,SACRAMNTO-STKTON-MODESTO,
2040,34.1942168,-118.5627453,7.0,533.0,LOS ANGELES,
12905,38.65627537,-121.5417499,7.0,119.0,SACRAMNTO-STKTON-MODESTO,
9614,26.4384643,-80.14577433,7.0,58.0,WEST PALM BEACH-FT. PIERCE,
1698,41.8961246,-70.9511506,7.0,55.0,BOSTON (MANCHESTER),
3116,38.645746,-121.0688474,7.0,81.0,SACRAMNTO-STKTON-MODESTO,
8301,42.82085892,-70.90220068,7.0,42.0,BOSTON (MANCHESTER),
8889,26.66730939,-81.82796771,7.0,80.0,FT. MYERS-NAPLES,
15591,38.41189495,-82.42832398,7.0,67.0,CHARLESTON-HUNTINGTON,
932,41.6565962,-70.2060914,7.0,21.0,BOSTON (MANCHESTER),
14803,33.52905637,-111.9265239,7.0,156.0,PHOENIX (PRESCOTT),
5652,38.3491609,-77.7465493,7.0,32.0,CHARLOTTESVILLE,
1317,42.3752392,-71.0407695,7.0,188.0,BOSTON (MANCHESTER),
3268,29.7027515,-82.387699,7.0,26.0,GAINESVILLE,
6960,34.0673549,-118.3894186,7.0,39.0,LOS ANGELES,
11209,33.41531019,-111.8752654,7.0,101.0,PHOENIX (PRESCOTT),
1306,42.0742363,-71.0420695,7.0,214.0,BOSTON (MANCHESTER),
1117,42.3661445,-71.1850009,7.0,112.0,BOSTON (MANCHESTER),
4424,33.5074897,-112.3586909,7.0,167.0,PHOENIX (PRESCOTT),
7014,38.0109938,-121.3194022,7.0,88.0,SACRAMNTO-STKTON-MODESTO,
14600,38.65590317,-121.0721538,7.0,81.0,SACRAMNTO-STKTON-MODESTO,
1970,41.6475767,-70.4241614,7.0,18.0,BOSTON (MANCHESTER),
249,41.3969584,-75.6489025,7.0,1557.0,WILKES BARRE-SCRANTON-HZTN,
13789,43.21595699,-71.5065666,7.0,70.0,BOSTON (MANCHESTER),
11351,33.55667793,-117.7089357,7.0,138.0,LOS ANGELES,
3924,27.2565913,-80.1993319,7.0,60.0,WEST PALM BEACH-FT. PIERCE,
6335,34.0446821,-117.7502109,7.0,135.0,LOS ANGELES,
6418,34.0271101,-118.3928048,7.0,262.0,LOS ANGELES,
1006,43.2072147,-77.4644793,7.0,91.0,"ROCHESTER, NY",
8921,33.78852648,-117.9144421,7.0,125.0,LOS ANGELES,
3165,32.8822612,-79.993136,7.0,892.0,"CHARLESTON, SC",
8957,33.33447289,-111.8756554,7.0,99.0,PHOENIX (PRESCOTT),
5113,33.7055893,-117.7843376,7.0,72.0,LOS ANGELES,
6596,34.0430934,-118.3773966,7.0,114.0,LOS ANGELES,
1971,42.2483057,-71.1537561,7.0,71.0,BOSTON (MANCHESTER),
3610,42.3652149,-71.0605032,7.0,91.0,BOSTON (MANCHESTER),
2035,42.283249,-71.0474553,7.0,241.0,BOSTON (MANCHESTER),
8303,38.10544041,-122.2073092,7.0,140.0,SACRAMNTO-STKTON-MODESTO,
236,41.6003553,-93.839682,6.0,103.0,DES MOINES-AMES,
7470,34.0406816,-118.1862039,7.0,115.0,LOS ANGELES,
1534,40.9228193,-77.0342696,7.0,4.0,WILKES BARRE-SCRANTON,
9430,42.08639165,-70.98699844,7.0,125.0,BOSTON (MANCHESTER),
8628,31.70477717,-106.3168827,7.0,67.0,EL PASO (LAS CRUCES),
1069,37.898966,-78.3124725,7.0,37.0,CHARLOTTESVILLE,
6987,34.0593872,-118.1234811,7.0,1091.0,LOS ANGELES,
268,26.8074283,-80.0947078,6.0,81.0,WEST PALM BEACH-FT. PIERCE,
12222,34.15747824,-118.1320865,7.0,3607.0,LOS ANGELES,
9168,29.66708032,-82.33871207,7.0,47.0,GAINESVILLE,
8830,26.511992,-80.12388308,7.0,157.0,WEST PALM BEACH-FT. PIERCE,
9146,26.55699875,-81.87099077,7.0,5451.0,FT. MYERS-NAPLES,
4426,33.6737305,-112.2543756,7.0,92.0,PHOENIX (PRESCOTT),
3994,29.7936606,-82.495326,7.0,8.0,GAINESVILLE,
7100,37.740265,-121.1365726,7.0,24.0,SACRAMNTO-STKTON-MODESTO,
8797,42.41494753,-71.04668047,7.0,1993.0,BOSTON (MANCHESTER),
3126,36.8094934,-119.6755382,7.0,95.0,FRESNO-VISALIA,
9891,33.94642071,-116.501773,7.0,77.0,LOS ANGELES,
9913,26.66341418,-80.11316839,7.0,144.0,WEST PALM BEACH-FT. PIERCE,
13173,34.12203079,-117.2791378,7.0,120.0,LOS ANGELES,
6746,33.9003509,-118.3848828,7.0,934.0,LOS ANGELES,
2910,26.6521812,-81.9161177,7.0,42.0,FT. MYERS-NAPLES,
1697,42.2972503,-71.4496485,7.0,102.0,BOSTON (MANCHESTER),
1500,38.0356067,-78.4596976,7.0,3374.0,CHARLOTTESVILLE,
11317,34.05752929,-118.4246859,7.0,191.0,LOS ANGELES,
6639,33.6964875,-111.8895096,7.0,87.0,PHOENIX (PRESCOTT),
408,42.3424763,-71.1211487,7.0,87.0,BOSTON (MANCHESTER),
3193,39.4748386,-80.1776545,7.0,85.0,CLARKSBURG-WESTON,
962,26.3701805,-80.0761044,7.0,90.0,WEST PALM BEACH-FT. PIERCE,
2632,26.6512147,-80.1212672,7.0,144.0,WEST PALM BEACH-FT. PIERCE,
15747,32.78317019,-79.9451532,7.0,48.0,"CHARLESTON, SC",
1503,38.1307385,-78.4385134,7.0,40.0,CHARLOTTESVILLE,
13297,42.07426371,-71.25877408,7.0,35.0,BOSTON (MANCHESTER),
160,33.6409219,-111.8619821,7.0,103.0,PHOENIX (PRESCOTT),
2322,41.3210241,-75.7926957,7.0,27.0,WILKES BARRE-SCRANTON,
3956,27.3158636,-80.3868847,7.0,72.0,WEST PALM BEACH-FT. PIERCE,
15076,42.27383897,-71.11571805,7.0,1534.0,BOSTON (MANCHESTER),
546,43.5145443,-71.4921496,7.0,10.0,BOSTON (MANCHESTER),
3970,29.630993,-82.4218304,7.0,101.0,GAINESVILLE,
12008,33.78284643,-118.153107,7.0,154.0,LOS ANGELES,
2448,42.5510997,-70.9335033,7.0,719.0,BOSTON (MANCHESTER),
384,33.4940989,-112.0145683,7.0,36455.0,PHOENIX (PRESCOTT),
14823,42.36754627,-71.30056763,7.0,16.0,BOSTON (MANCHESTER),
6430,34.0564174,-117.184467,7.0,66.0,LOS ANGELES,
1073,42.693815,-71.1625343,7.0,91.0,BOSTON (MANCHESTER),
4811,38.4763917,-82.6467828,7.0,588.0,CHARLESTON-HUNTINGTON,
3887,42.7891422,-77.5055509,7.0,5.0,"ROCHESTER, NY",
12697,41.64452134,-93.46398902,7.0,138.0,DES MOINES-AMES,
5109,41.2015259,-77.2738742,7.0,25.0,WILKES BARRE-SCRANTON,
7075,33.4755196,-117.1217872,7.0,223.0,LOS ANGELES,
3603,38.0348394,-78.4999899,7.0,83.0,CHARLOTTESVILLE,
2980,36.5918175,-82.2217387,7.0,58.0,"TRI-CITIES, TN-VA",
13616,42.34953936,-71.85998973,7.0,30.0,BOSTON (MANCHESTER),
6963,33.9685196,-118.0993287,7.0,151.0,LOS ANGELES,
6570,33.7456078,-117.0044651,7.0,89.0,LOS ANGELES,
10576,41.69962493,-93.0379874,7.0,23.0,DES MOINES-AMES,
8226,42.33120921,-71.20763838,7.0,16.0,BOSTON (MANCHESTER),
1120,42.2665048,-71.0173683,7.0,49.0,BOSTON (MANCHESTER),
4174,42.2697988,-71.0940623,7.0,1798.0,BOSTON (MANCHESTER),
6674,34.7189108,-112.0009216,7.0,35.0,PHOENIX (PRESCOTT),
712,42.5164175,-70.9064215,7.0,150.0,BOSTON (MANCHESTER),
1517,34.1570523,-118.369296,7.0,136.0,LOS ANGELES,
12806,43.0472379,-77.11251632,7.0,17.0,"ROCHESTER, NY",
1296,42.186177,-71.3091822,7.0,20.0,BOSTON (MANCHESTER),
1910,41.2608334,-75.8970541,7.0,65.0,WILKES BARRE-SCRANTON,
9837,26.55473025,-80.11923673,7.0,157.0,WEST PALM BEACH-FT. PIERCE,
8583,33.48810774,-111.9267008,7.0,168.0,PHOENIX (PRESCOTT),
3937,26.8215131,-80.082441,7.0,105.0,WEST PALM BEACH-FT. PIERCE,
12694,29.50335635,-82.87117345,7.0,45.0,GAINESVILLE,
11492,32.8294899,-79.83505675,7.0,151.0,"CHARLESTON, SC",
6845,34.0355872,-117.9515352,7.0,165.0,LOS ANGELES,
646,42.2963424,-71.2965617,7.0,17.0,BOSTON (MANCHESTER),
14504,32.80225943,-80.11031814,7.0,53.0,"CHARLESTON, SC",
61,33.9551132,-118.1306462,7.0,5528.0,LOS ANGELES,
630,41.1174617,-75.380248,7.0,10.0,WILKES BARRE-SCRANTON,
14659,42.08046552,-71.39038485,7.0,64.0,BOSTON (MANCHESTER),
7210,31.7588105,-106.4874843,7.0,21.0,EL PASO (LAS CRUCES),
11921,33.24717069,-111.8247664,7.0,81.0,PHOENIX (PRESCOTT),
1066,41.6851412,-70.2093129,7.0,21.0,BOSTON (MANCHESTER),
325,34.4427935,-118.6115923,7.0,635.0,LOS ANGELES,
3916,26.8818012,-80.0563244,7.0,174.0,WEST PALM BEACH-FT. PIERCE,
